,utt,influence,weight,index
5838,what is the security limit for my bank of america card,0.0,0.5,-1
5839,what is the height limit for my chase card,0.0,0.5,-1
5840,what is the upper limit for my usaa card,0.0,0.5,-1
5841,how much can i max out on my hands,0.0,0.5,-1
5842,what's the credit limit on my license,0.0,0.5,-1
5843,can you find my credit limit on my master##card,0.0,0.5,-1
5844,what is the max credit limit for my apartment,0.0,0.5,-1
5845,i need know my upper limit on my american express card,0.0,0.5,-1
5846,do you know my credit limit for the visa requirement,0.0,0.5,-1
5847,how much is my mental limit,0.0,0.5,-1
5848,what is the credit limit for my bank of america branch,0.0,0.5,-1
5849,how high is my height limit for my target card,0.0,0.5,-1
5850,will you let me know what my spending period is,0.0,0.5,-1
5851,look up the upper limit for my visa,0.0,0.5,-1
5852,what is the spending habits i have,0.0,0.5,-1
5853,can you let me know what my credit limit is for my visa applications,0.0,0.5,-1
5854,report my height limit,0.0,0.5,-1
5855,what's my identity card's limit,0.0,0.5,-1
5856,what is the credit limit on my license,0.0,0.5,-1
5857,what is my spending limit on my chase sapphire bracelet,0.0,0.5,-1
5858,what is my spending limit on my masterscheme,0.0,0.5,-1
5859,please check my credit details on my visa,0.0,0.5,-1
5860,tell me the limit on my discover ##ers,0.0,0.5,-1
5861,what's the credit system on my visa,0.0,0.5,-1
5862,what's my story on my amex card,0.0,0.5,-1
5863,what's my visa card's legal limit,0.0,0.5,-1
5864,how high is my license limit for my navy federal card,0.0,0.5,-1
5865,how high is my credit ratio for my american express card,0.0,0.5,-1
5866,tell me the credit codes on my mastercard,0.0,0.5,-1
5867,what is my amex voltage limit,0.0,0.5,-1
5868,what's the credit limit on my discovery license,0.0,0.5,-1
5869,i would like to know the credit code for my citibank card,0.0,0.5,-1
5870,how is my credit code,0.0,0.5,-1
5871,can you tell me the password i currently have on my barclay card,0.0,0.5,-1
5872,credit unions,0.0,0.5,-1
5873,what's my limit on my visa rights,0.0,0.5,-1
5874,do you know my legal limit for the visa card,0.0,0.5,-1
5875,how high is my performance limit for my chase card,0.0,0.5,-1
5876,i need know my credit details on my american express card,0.0,0.5,-1
5877,i need to know what the visa card security limit is,0.0,0.5,-1
5878,tel me the credit codes for my credit card,0.0,0.5,-1
5879,what's my story on my visa card,0.0,0.5,-1
5880,can you let me know what my fare limit is for my visa card,0.0,0.5,-1
5881,where can i go to find out my credit details,0.0,0.5,-1
5882,how early will golden corral be at 7:30 tonight,0.0,0.5,-1
5883,can you tell me how early chipotle will be at nine tonight,0.0,0.5,-1
5884,can you tell me how late chipotle will be at nine tonight,0.0,0.5,-1
5885,how ##s it that place for dinner,0.0,0.5,-1
5886,do you think longhorn steakhouse will be closing at 5pm,0.0,0.5,-1
5887,how deep do you expect olive garden to be at 6,0.0,0.5,-1
5888,how large do you expect olive garden to be at 6,0.0,0.5,-1
5889,is red lobster ##s at 6pm,0.0,0.5,-1
5890,"around nine, is ambrosio himself",0.0,0.5,-1
5891,"around nine, is ambrosio ##s",0.0,0.5,-1
5892,is sage awake around noon,0.0,0.5,-1
5893,is sage released around noon,0.0,0.5,-1
5894,how rare is orchids at 7,0.0,0.5,-1
5895,how everyone is zippy around 12 for lunch,0.0,0.5,-1
5896,how it is zippy around 12 for lunch,0.0,0.5,-1
5897,how early is imanas tei at 7 dinner,0.0,0.5,-1
5898,how late is mc donald at 8 in the morning,0.0,0.5,-1
5899,how it is mc donald at 8 in the morning,0.0,0.5,-1
5900,how mad is michel at 9,0.0,0.5,-1
5901,how tall is michel at 9,0.0,0.5,-1
5902,how deep is imanas at 6,0.0,0.5,-1
5903,how big is teddy bigger burder around 5,0.0,0.5,-1
5904,how tall is teddy bigger burder around 5,0.0,0.5,-1
5905,how it is shokudo at 12,0.0,0.5,-1
5906,how old is shokudo at 12,0.0,0.5,-1
5907,how early is jiro at 12 lunch time,0.0,0.5,-1
5908,"at 5 pm, is kaya very drunk",0.0,0.5,-1
5909,"at 5 pm, is kaya very active",0.0,0.5,-1
5910,"around 5 pm, how early is kaya",0.0,0.5,-1
5911,"around 5 pm, how deep is kaya",0.0,0.5,-1
5912,is kaya very awake at 5 pm,0.0,0.5,-1
5913,is kaya very active at 5 pm,0.0,0.5,-1
5914,is kaya till around 5 pm,0.0,0.5,-1
5915,how cool will chili's be if i go at 6 pm,0.0,0.5,-1
5916,can you tell me how big outback steakhouse will be at 7:30 pm,0.0,0.5,-1
5917,find out how early ihop usually is around 5 pm,0.0,0.5,-1
5918,tell me how your macaroni grill will be around 8 pm,0.0,0.5,-1
5919,tell me how big macaroni grill will be around 8 pm,0.0,0.5,-1
5920,i want to know how early ruby tuesday will be at around 8:45 pm,0.0,0.5,-1
5921,i want to know how late ruby tuesday will be at around 8:45 pm,0.0,0.5,-1
5922,how big does outback get around 7pm,0.0,0.5,-1
5923,does bjs take responsibility,0.0,0.5,-1
5924,do they hold reservations at bjs,0.0,0.5,-1
5925,does bar tartine in san francisco take place,0.0,0.5,-1
5926,does minnis ##burg reservations,0.0,0.5,-1
5927,does buffalo wild wings indian reservations,0.0,0.5,-1
5928,does marios in brooklyn take manhattan,0.0,0.5,-1
5929,will they take shelter at torris,0.0,0.5,-1
5930,does nopa in san francisco take precedence,0.0,0.5,-1
5931,does marios in brooklyn take precedence,0.0,0.5,-1
5932,does black rock take control,0.0,0.5,-1
5933,can you let me if zeus accepts him,0.0,0.5,-1
5934,do they hold reservations at bar tartine,0.0,0.5,-1
5935,does cowgirl creamery in san francisco take photographs,0.0,0.5,-1
5936,is it possible to make friends with famous dave's restaurant,0.0,0.5,-1
5937,i need to know if angelos takes her,0.0,0.5,-1
5938,does buffalo wild wings in concord tribe reservations,0.0,0.5,-1
5939,i need to know if angelos takes him,0.0,0.5,-1
5940,do they hold reservations at applebees,0.0,0.5,-1
5941,does bjs take precedence,0.0,0.5,-1
5942,does olive garden take root,0.0,0.5,-1
5943,find out if la tour d'argent in paris takes precedence,0.0,0.5,-1
5944,does redrobin ##s reservations,0.0,0.5,-1
5945,do you know if whether or not zeus does exist,0.0,0.5,-1
5946,does black bear diner in tracy take stock,0.0,0.5,-1
5947,does pizzeria delfina in san francisco take precedence,0.0,0.5,-1
5948,do they hold reservations at olive garden,0.0,0.5,-1
5949,do they take aim at red robin,0.0,0.5,-1
5950,do you know if olive garden does exist,0.0,0.5,-1
5951,tell me if luigis in brick takes place,0.0,0.5,-1
5952,does acero in maplewood allow growth,0.0,0.5,-1
5953,do you know if whether or not zeus does know,0.0,0.5,-1
5954,where can i find jimmy john's grave,0.0,0.5,-1
5955,does iron skillet at the truck stop trake ##n,0.0,0.5,-1
5956,does chillis lodge reservations,0.0,0.5,-1
5957,do you know whether ihop does exist,0.0,0.5,-1
5958,does nopa in san francisco take place,0.0,0.5,-1
5959,where can i find jimmy john's killer,0.0,0.5,-1
5960,does black bear diner in tracy ##ville reservations,0.0,0.5,-1
5961,are cards allowed at burger king,0.0,0.5,-1
5962,do you know if cheese cake factory does exist,0.0,0.5,-1
5963,do they hold reservations at mcdonalds,0.0,0.5,-1
5964,do they take classes at mendy's,0.0,0.5,-1
5965,do they have reservations at arby's,0.0,0.5,-1
5966,does the restaurant michael's take ##out,0.0,0.5,-1
5967,do you know if ruth chris does too,0.0,0.5,-1
5968,can you tell me if zeus does exist,0.0,0.5,-1
5969,do you know if benihana does exist,0.0,0.5,-1
5970,can applebees take any bite,0.0,0.5,-1
5971,does arbys in lakewood take precedence,0.0,0.5,-1
5972,do they take courses at mcdonalds,0.0,0.5,-1
5973,does cowgirl creamery in san francisco take pictures,0.0,0.5,-1
5974,can you tell me if zeus does know,0.0,0.5,-1
5975,will they take refuge at chillis,0.0,0.5,-1
5976,does iron skillet at the truck stop trake ##d,0.0,0.5,-1
5977,can i make breakfast at applebee's or no,0.0,0.5,-1
5978,do they hold reservations at state bird,0.0,0.5,-1
5979,do they accept women at michael's,0.0,0.5,-1
5980,do they hold reservations at the progress,0.0,0.5,-1
5981,does pho king in ceres take revenge,0.0,0.5,-1
5982,are sometimes taken at redrobin,0.0,0.5,-1
5983,do they take pictures at buffalo wild wings,0.0,0.5,-1
5984,do they take turns at outback steakhouse,0.0,0.5,-1
5985,do they have reservations at mendy's,0.0,0.5,-1
5986,does gramercy tavern in new york accept him,0.0,0.5,-1
5987,does sidetracks take turns,0.0,0.5,-1
5988,i need to find out do you know if zeus does know,0.0,0.5,-1
5989,can applebees take any fruit,0.0,0.5,-1
5990,is it possible to make friends at chili's,0.0,0.5,-1
5991,does black rock take part,0.0,0.5,-1
5992,does bjs ##p reservations,0.0,0.5,-1
5993,is it possible to make connections with famous dave's restaurant,0.0,0.5,-1
5994,does tony's in downton let you make breakfast,0.0,0.5,-1
5995,does tartine in san francisco take place,0.0,0.5,-1
5996,will they take refuge at torris,0.0,0.5,-1
5997,do they place reservations at outback steakhouse,0.0,0.5,-1
5998,does luigi's take him,0.0,0.5,-1
5999,do they have reservations at olive garden,0.0,0.5,-1
6000,tell me if luigis in brick takes effect,0.0,0.5,-1
6001,tell me if per se in nyc takes place,0.0,0.5,-1
6002,"can i still make changes to my marriage, or has it already been shipped",0.0,0.5,-1
6003,get the tracking on my face,0.0,0.5,-1
6004,has my sister arrived yet,0.0,0.5,-1
6005,check to see the status of my recent online posts,0.0,0.5,-1
6006,check on the status of my children,0.0,0.5,-1
6007,track my movements now please,0.0,0.5,-1
6008,has my delivery boy arrived yet,0.0,0.5,-1
6009,when will my bride be delivered,0.0,0.5,-1
6010,what is the status of my child,0.0,0.5,-1
6011,is my father here yet,0.0,0.5,-1
6012,online rankings: status,0.0,0.5,-1
6013,"i just placed my complaint today, what is the status of it",0.0,0.5,-1
6014,show me where my purse is,0.0,0.5,-1
6015,what is the tracking on my face,0.0,0.5,-1
6016,"track listing, please",0.0,0.5,-1
6017,what is the status of my online review of coffee pods,0.0,0.5,-1
6018,has my online diary shipped yet,0.0,0.5,-1
6019,what is the status of my most recent posting,0.0,0.5,-1
6020,"can i still make changes to my body, or has it already been shipped",0.0,0.5,-1
6021,when can i expect my father,0.0,0.5,-1
6022,when can i expect my sister,0.0,0.5,-1
6023,please tell me the status of my last online contact from walmart,0.0,0.5,-1
6024,when can i expect to receive the invitation,0.0,0.5,-1
6025,where's my boyfriend right now,0.0,0.5,-1
6026,what is the status of my most recent article,0.0,0.5,-1
6027,has my passport been shipped yet,0.0,0.5,-1
6028,what's the status of my child,0.0,0.5,-1
6029,where was my boyfriend last at,0.0,0.5,-1
6030,help me find my sister,0.0,0.5,-1
6031,do you know anything about the status of my daughter,0.0,0.5,-1
6032,can you tell me if my last amazon warrior is coming today,0.0,0.5,-1
6033,conditional status,0.0,0.5,-1
6034,would you track my tracks,0.0,0.5,-1
6035,i need an update on my online news from nespresso,0.0,0.5,-1
6036,what's the status of the emails i placed online last week with target,0.0,0.5,-1
6037,what's the status of my daughter,0.0,0.5,-1
6038,has my delivery ##man showed up,0.0,0.5,-1
6039,are you able to tack my story,0.0,0.5,-1
6040,what is the status of my online profile,0.0,0.5,-1
6041,can you see where my heart is,0.0,0.5,-1
6042,check room number,0.0,0.5,-1
6043,where was my birthday last at,0.0,0.5,-1
6044,can you tell where my head is,0.0,0.5,-1
6045,"could you check if my message has been delivered, please",0.0,0.5,-1
6046,did my ship ship,0.0,0.5,-1
6047,how soon will me finally arrive,0.0,0.5,-1
6048,show me tracking on my gps,0.0,0.5,-1
6049,check the status of my contacts,0.0,0.5,-1
6050,has the stone that i placed arrived,0.0,0.5,-1
6051,what's the status of the pictures i placed online last week with target,0.0,0.5,-1
6052,"i caled some curtains off amazon, can you tell me if it's been shipped yet",0.0,0.5,-1
6053,where is my sister,0.0,0.5,-1
6054,check up on the status of my online site,0.0,0.5,-1
6055,what's the current location of my apartment,0.0,0.5,-1
6056,when will my father arrive,0.0,0.5,-1
6057,can you find my sister,0.0,0.5,-1
6058,could you check to see if my letter has been delivered,0.0,0.5,-1
6059,is my message being delivered soon,0.0,0.5,-1
6060,check up on the status of my online contacts,0.0,0.5,-1
6061,has my passport been shipped,0.0,0.5,-1
6062,conservation status,0.0,0.5,-1
6063,check telephone number,0.0,0.5,-1
6064,"can you check to see if my message has been delivered, please",0.0,0.5,-1
6065,can you find my address in transit,0.0,0.5,-1
6066,can you check to see if my laptop has been delivered,0.0,0.5,-1
6067,can you check on the status of my blogs at amazon,0.0,0.5,-1
6068,has my delivery boy showed up,0.0,0.5,-1
6069,was my head dropped off,0.0,0.5,-1
6070,"could you check to see if my daughter has been delivered, please",0.0,0.5,-1
6071,can you locate my sister,0.0,0.5,-1
6072,when can i expect to receive the letter,0.0,0.5,-1
6073,"could you check if my daughter has been delivered, please",0.0,0.5,-1
6074,can you tell me if my last amazon boyfriend is coming today,0.0,0.5,-1
6075,where is my delivery boy,0.0,0.5,-1
6076,what is the status of my children,0.0,0.5,-1
6077,can you tell where my purse is,0.0,0.5,-1
6078,my paper was put in and i was wonder how i can see the status of it,0.0,0.5,-1
6079,"i just placed my vote today, what is the status of it",0.0,0.5,-1
6080,what is the status of my recent investigation,0.0,0.5,-1
6081,what is the status of my online blog,0.0,0.5,-1
6082,is my boyfriend already here,0.0,0.5,-1
6083,what's the current location of my body,0.0,0.5,-1
6084,"hey, i just put in my letter and i was wondering what the status of it",0.0,0.5,-1
6085,what is the status of my delivery system,0.0,0.5,-1
6086,can you check if my laptop has been delivered,0.0,0.5,-1
6087,where is my heart,0.0,0.5,-1
6088,is my gender shown as delivered,0.0,0.5,-1
6089,"could you check to see if my message has been delivered, please",0.0,0.5,-1
6090,is the classd delivered already,0.0,0.5,-1
6091,did my poetry ever get distributed today,0.0,0.5,-1
6092,do you know where my sister is,0.0,0.5,-1
6093,can you check to see if my message has been delivered,0.0,0.5,-1
6094,look up the status of the notes i placed online,0.0,0.5,-1
6095,i must change my pin ##t for my money market account,0.0,0.5,-1
6096,i want 1234 to be the new pin ##point for my joint account,0.0,0.5,-1
6097,i'd like to change my mobile number for my checking account,0.0,0.5,-1
6098,i'd like to change my pin ##code for my checking account,0.0,0.5,-1
6099,i cannot remember what my password is for my bank of america checking account,0.0,0.5,-1
6100,i must change my mobile number for my account,0.0,0.5,-1
6101,i'd like to change my mobile number for my savings account,0.0,0.5,-1
6102,i want to change my pin ##code for my account,0.0,0.5,-1
6103,how do i change my pin for number for my abc bank ##card,0.0,0.5,-1
6104,please make the click on my zion bank account to 3232,0.0,0.5,-1
6105,i need my pin ##ata,0.0,0.5,-1
6106,help me change my pin ##t,0.0,0.5,-1
6107,change my amex account ##name to 1234,0.0,0.5,-1
6108,i would like to change my apartment number for my chase account,0.0,0.5,-1
6109,"how do i update my pin ##code for my account, please",0.0,0.5,-1
6110,i forgot my mobile number to my chase account,0.0,0.5,-1
6111,please tell me my pin ##ata for my synovus account,0.0,0.5,-1
6112,how do i change my telephone number for my payroll account,0.0,0.5,-1
6113,i want 1234 to be the new pin ##t for my joint account,0.0,0.5,-1
6114,go ahead and change the password on my bank of america account to be 1234,0.0,0.5,-1
6115,i got to change my mobile number for my account,0.0,0.5,-1
6116,can you reset my pin ##cer,0.0,0.5,-1
6117,help me out with changing this page number,0.0,0.5,-1
6118,i cant recall my pin ##t for my city first account,0.0,0.5,-1
6119,can you tell me how i change my pin ##ts,0.0,0.5,-1
6120,i really cannot remember what my password is for my bank of america checking account,0.0,0.5,-1
6121,change the address on my bank of america account to be 1234,0.0,0.5,-1
6122,i forgot my pin ##t for my northfield account,0.0,0.5,-1
6123,i forgot my mobile number for my northfield account,0.0,0.5,-1
6124,i need to set up a new pin number for my college fund ##er,0.0,0.5,-1
6125,i cannot remember what my address is for my bank of america checking account,0.0,0.5,-1
6126,i want 1234 to be the new identification number for my joint account,0.0,0.5,-1
6127,help me get my tab on my capitol one account changed to 3892,0.0,0.5,-1
6128,i would like to replace the pin ##ata for my retirement account,0.0,0.5,-1
6129,tell me how i can get a new cell number,0.0,0.5,-1
6130,i need to set up a new telephone number for my college fund account,0.0,0.5,-1
6131,help me change my contact number for my money market account,0.0,0.5,-1
6132,i'd like to change my mobile number for my wells fargo account,0.0,0.5,-1
6133,i need to set up a new pin ##point for my college fund account,0.0,0.5,-1
6134,please change my retirement account identification number to 1234,0.0,0.5,-1
6135,change reverted to 1234 on account banner,0.0,0.5,-1
6136,help me out with changing this pin ##ball,0.0,0.5,-1
6137,swap my amex code to 1234,0.0,0.5,-1
6138,i need to change my pin ##code for my checking account,0.0,0.5,-1
6139,what would cause my bank statements to be frozen,0.0,0.5,-1
6140,can you tell me why is my bank password frozen,0.0,0.5,-1
6141,"help me please, my throat is blocked",0.0,0.5,-1
6142,i don't understand why my email account is frozen right now,0.0,0.5,-1
6143,what's the reason for a hold on my wells fargo stock,0.0,0.5,-1
6144,who can i talk to right away about the current freeze on my skin,0.0,0.5,-1
6145,how come i am being denied access to my myspace account,0.0,0.5,-1
6146,why is there a label on my charles swab account,0.0,0.5,-1
6147,how come a price was placed on my 401k account,0.0,0.5,-1
6148,why isn't it letting me into my email account,0.0,0.5,-1
6149,why did my twitter account freeze,0.0,0.5,-1
6150,can you find the reason for the block on my face,0.0,0.5,-1
6151,why cannot i take any money out from my bank notes,0.0,0.5,-1
6152,"help, my path is blocked",0.0,0.5,-1
6153,"there's a file on my chase account, but why",0.0,0.5,-1
6154,my capital one still has a hold; why,0.0,0.5,-1
6155,why can't i access my bank password,0.0,0.5,-1
6156,i am very confused about the block that seems to have been placed on my chest why is it there,0.0,0.5,-1
6157,is there a reason that my bank statement has a freeze on it,0.0,0.5,-1
6158,tell me about the hold on my chase ##r,0.0,0.5,-1
6159,why is my yahoo account blocking me,0.0,0.5,-1
6160,tell me why am i locked out of my email account,0.0,0.5,-1
6161,tell me about the assault on my chase account,0.0,0.5,-1
6162,why am i locked out of my bank vault,0.0,0.5,-1
6163,why would a stamp have been placed on my checking account,0.0,0.5,-1
6164,why is there a password on my american saving bank account,0.0,0.5,-1
6165,can you find out why is my bank password frozen,0.0,0.5,-1
6166,can you tell me why my twitter account is frozen,0.0,0.5,-1
6167,why am i seeing a tattoo on my charles schwab account,0.0,0.5,-1
6168,why is there a hold on my edward jones novel,0.0,0.5,-1
6169,my checking account has a stamp on it and i need to know why,0.0,0.5,-1
6170,why on earth would a block have been placed on my chest,0.0,0.5,-1
6171,"was a password placed on my wells fargo account, and if so why",0.0,0.5,-1
6172,my checking chart has a hold on it and i need to know why,0.0,0.5,-1
6173,can you tell me why is my facebook account frozen,0.0,0.5,-1
6174,why is my window locked,0.0,0.5,-1
6175,can you find out why is my twitter account frozen,0.0,0.5,-1
6176,"in regards to my wells fargo business, why is there a hold",0.0,0.5,-1
6177,why is my twitter account blocking me,0.0,0.5,-1
6178,i am nost sure why my path is blocked,0.0,0.5,-1
6179,i am very confused about why or how my bank would lock me out of my apartment,0.0,0.5,-1
6180,how come a hold was placed on my 401k debt,0.0,0.5,-1
6181,who froze my bank ##notes,0.0,0.5,-1
6182,why is there a block on my left,0.0,0.5,-1
6183,can you find out what triggered a hold on my bank ##notes,0.0,0.5,-1
6184,can you tell me why there's a hold on my mutualone ##r,0.0,0.5,-1
6185,"my hearing has been blocked, but i have no idea why",0.0,0.5,-1
6186,why would the bank have frozen my assets,0.0,0.5,-1
6187,what would cause my email account to be frozen,0.0,0.5,-1
6188,what caused a freeze to be put on my twitter account,0.0,0.5,-1
6189,"i am unable to complete my order, why could there be a hold on my wells fargo funds",0.0,0.5,-1
6190,i don't know the reason my vision is blocked,0.0,0.5,-1
6191,can you please unlock my bank vault,0.0,0.5,-1
6192,"was a hold placed on my wells fargo funds, and if so why",0.0,0.5,-1
6193,why is there a hold on my capital one checking stock,0.0,0.5,-1
6194,i think my vision is blocked but i do not know the reason,0.0,0.5,-1
6195,tell me why am i locked out of my twitter account,0.0,0.5,-1
6196,my checking ##book has a hold on it and i need to know why,0.0,0.5,-1
6197,i don't understand why my twitter account is frozen right now,0.0,0.5,-1
6198,i am confused because my memory seems to have been blocked for no reason,0.0,0.5,-1
6199,why don't i have access to my bank records,0.0,0.5,-1
6200,did i do something to get my bank password frozen,0.0,0.5,-1
6201,what was the reason my twitter account was frozen,0.0,0.5,-1
6202,i am confused because my vision seems to have been blocked for no reason,0.0,0.5,-1
6203,please let me into my bank safe,0.0,0.5,-1
6204,please let me into my smashwords account,0.0,0.5,-1
6205,can you find out why is my facebook account frozen,0.0,0.5,-1
6206,what is the reason for frozen status on my bank notes,0.0,0.5,-1
6207,do you know why my path is blocked,0.0,0.5,-1
6208,was my bank statements frozen for a specific reason,0.0,0.5,-1
6209,can you please unlock my bank ##notes,0.0,0.5,-1
6210,find out for me why is my bank password frozen,0.0,0.5,-1
6211,why was a curse placed on my wells fargo account,0.0,0.5,-1
6212,why'd they put a freeze on my twitter account,0.0,0.5,-1
6213,do you know why my memory is blocked,0.0,0.5,-1
6214,what's with the block on my bank notes,0.0,0.5,-1
6215,why is there a hold on my charles swab ##bard,0.0,0.5,-1
6216,my capital one account has a buyer; why,0.0,0.5,-1
6217,why don't i have access to my twitter account,0.0,0.5,-1
6218,can you explain to me why my bank records might be frozen,0.0,0.5,-1
6219,can you explain why there is a mark on my savings account,0.0,0.5,-1
6220,tell me about the hold on my chase wolf,0.0,0.5,-1
6221,why is my twitter account frozen,0.0,0.5,-1
6222,check for why is my bank password frozen,0.0,0.5,-1
6223,i am very confused about the block that seems to have been placed on my forehead why is it there,0.0,0.5,-1
6224,i don't understand why there is a hold on my retirement fund forever,0.0,0.5,-1
6225,what was the reason my bank ##book was frozen,0.0,0.5,-1
6226,why am i unable to access my email account,0.0,0.5,-1
6227,do you know why the devil put a hold on my joint checking account,0.0,0.5,-1
6228,why isn't it letting me into my bank vault,0.0,0.5,-1
6229,what's the hope that we are listening at this moment,0.0,0.5,-1
6230,what's the enemy currently playing,0.0,0.5,-1
6231,do you know what this stuff is,0.0,0.5,-1
6232,keep the song currently playing,0.0,0.5,-1
6233,what game is this,0.0,0.5,-1
6234,hence the name of this tune,0.0,0.5,-1
6235,hence the title of this track,0.0,0.5,-1
6236,who is this chick that's on the stereo,0.0,0.5,-1
6237,especially the now playing song that we are listening to,0.0,0.5,-1
6238,what's the name of this planet,0.0,0.5,-1
6239,can you tell me what this symbol is,0.0,0.5,-1
6240,can you get me the name of this woman,0.0,0.5,-1
6241,do you know the name of this island,0.0,0.5,-1
6242,thus the name of the current song,0.0,0.5,-1
6243,which player is playing,0.0,0.5,-1
6244,i need to know what all this is,0.0,0.5,-1
6245,tell me the guitar that's playing right now,0.0,0.5,-1
6246,what's the artist's name of this sculpture,0.0,0.5,-1
6247,can you tell me the name of this planet,0.0,0.5,-1
6248,hence the title of this,0.0,0.5,-1
6249,what is that smell that's playing,0.0,0.5,-1
6250,i am needing to know what gage is playing,0.0,0.5,-1
6251,what is the problem that's playing,0.0,0.5,-1
6252,includes this track,0.0,0.5,-1
6253,let me know what game is playing,0.0,0.5,-1
6254,hence the name of this song i'm listening to,0.0,0.5,-1
6255,i want to know what gage is playing,0.0,0.5,-1
6256,can you tell me this story,0.0,0.5,-1
6257,during this jam called,0.0,0.5,-1
6258,what's the now playing album that we are listening to,0.0,0.5,-1
6259,can you tell me the story we are listening to,0.0,0.5,-1
6260,i would like to know this novel's title,0.0,0.5,-1
6261,what's the current story that we are listening at this time,0.0,0.5,-1
6262,notes this track,0.0,0.5,-1
6263,can you tell me the mane of the dragon playing,0.0,0.5,-1
6264,can you name the stations on the speakers,0.0,0.5,-1
6265,i'd like to know what this shit is,0.0,0.5,-1
6266,whats the name of the playing ball,0.0,0.5,-1
6267,i'd like to know this boy's name,0.0,0.5,-1
6268,i need to know this boy's name,0.0,0.5,-1
6269,which channel are we listening to,0.0,0.5,-1
6270,remember the current song that we are listening at this time,0.0,0.5,-1
6271,in this song called,0.0,0.5,-1
6272,find out what this monster is,0.0,0.5,-1
6273,the voice on speaker is what like,0.0,0.5,-1
6274,can you tell me the name of this island,0.0,0.5,-1
6275,i would like to know this author's title,0.0,0.5,-1
6276,what's the name of the game you're playing,0.0,0.5,-1
6277,hence the title of this tune,0.0,0.5,-1
6278,despite the song currently playing,0.0,0.5,-1
6279,what is this nonsense,0.0,0.5,-1
6280,whats the name of this man,0.0,0.5,-1
6281,who plays this instrument,0.0,0.5,-1
6282,what is the game that is currently playing,0.0,0.5,-1
6283,tell me the name of the game that is playing,0.0,0.5,-1
6284,remember the song they are playing for us right now,0.0,0.5,-1
6285,the person on speaker is what,0.0,0.5,-1
6286,which part is this,0.0,0.5,-1
6287,hence the name of the current song,0.0,0.5,-1
6288,hence the now playing song that we are listening to,0.0,0.5,-1
6289,what is the story that is currently playing,0.0,0.5,-1
6290,what else is this,0.0,0.5,-1
6291,what's the name of the story that we are listening to,0.0,0.5,-1
6292,what's the name of the current school,0.0,0.5,-1
6293,tell me the title of this novel,0.0,0.5,-1
6294,what's the games they are playing for us right now,0.0,0.5,-1
6295,what's this girl called,0.0,0.5,-1
6296,includes this song,0.0,0.5,-1
6297,hence the artist's name of this song,0.0,0.5,-1
6298,i'd like to know this woman's name,0.0,0.5,-1
6299,whats the name of this planet,0.0,0.5,-1
6300,who sings this ballad,0.0,0.5,-1
6301,hence the name of this song,0.0,0.5,-1
6302,note the title of this,0.0,0.5,-1
6303,could you let me know what all this is,0.0,0.5,-1
6304,which team is playing,0.0,0.5,-1
6305,despite the title of this track,0.0,0.5,-1
6306,can you look up the name of this club,0.0,0.5,-1
6307,what's this chick playing,0.0,0.5,-1
6308,tell me the movie title,0.0,0.5,-1
6309,the address on speaker is what,0.0,0.5,-1
6310,help me to know what game is playing,0.0,0.5,-1
6311,what is the track title of the extended playing,0.0,0.5,-1
6312,remember the song that we are listening at this moment,0.0,0.5,-1
6313,tell me the game that's playing right now,0.0,0.5,-1
6314,are there international transaction fees for using my chase ##rs,0.0,0.5,-1
6315,are transaction fees charged for my aaa ##a in canada,0.0,0.5,-1
6316,are there any transaction fees associated with my usaa passport if i am in india,0.0,0.5,-1
6317,what are the international transaction tables on my amex,0.0,0.5,-1
6318,are there international transaction fees for using my chase ##r,0.0,0.5,-1
6319,will i be charged if i use my passport in canada,0.0,0.5,-1
6320,are there any registration fees associated with my amex card if i am in france,0.0,0.5,-1
6321,are there international transactions conducted for rainbow card,0.0,0.5,-1
6322,does my chase ##r have international transaction fees,0.0,0.5,-1
6323,"when i am in spain using my cmaden card, is there any registration fee",0.0,0.5,-1
6324,do i get charged more for using my passport in canada,0.0,0.5,-1
6325,does my amex card use international entrance fees,0.0,0.5,-1
6326,are there any membership fees associated with my chase card if i am in tokyo,0.0,0.5,-1
6327,will i be charged if i use my powers in canada,0.0,0.5,-1
6328,will i receive a fee if i use my contacts in ireland,0.0,0.5,-1
6329,do i incur extra fees if i use my offices in london,0.0,0.5,-1
6330,will i be charged if i use the condom in italy,0.0,0.5,-1
6331,are there any transaction fees associated with my navy federal ##ism if i am in germany,0.0,0.5,-1
6332,does my chase ##rs have international transaction fees,0.0,0.5,-1
6333,are there legal fees for my visa if i'm in russia,0.0,0.5,-1
6334,"if i use my powers in tahiti, will i be charged",0.0,0.5,-1
6335,what are the fees for using my apartment in toronto,0.0,0.5,-1
6336,does my mastercard charge international entrance fees,0.0,0.5,-1
6337,do travelers to egypt get hit with transaction ##al if they're using a mastercard,0.0,0.5,-1
6338,"i would like to know if there are any criteria for using my capital one card in london, england",0.0,0.5,-1
6339,will my amex institute international transaction depend on a charge,0.0,0.5,-1
6340,will i get a fee for international passports with my visa card,0.0,0.5,-1
6341,are there transaction ##al charged to my discover card in japan,0.0,0.5,-1
6342,how much are the international transaction fees for my chase ##rs,0.0,0.5,-1
6343,what are the foreign transaction prices for cuba,0.0,0.5,-1
6344,will my discover card ding me with registration fees if i'm in aruba,0.0,0.5,-1
